id,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
10560,0.3,62.0,56.0,4.31,4.34,2.68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10561,0.3,61.4,56.0,4.34,4.32,2.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10562,0.7,62.6,59.0,5.66,5.69,3.55,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10563,2.01,59.3,61.0,8.14,8.19,4.84,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10564,0.76,61.5,57.0,5.83,5.87,3.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10565,1.0,62.6,60.0,6.3,6.35,3.97,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10566,0.33,59.6,57.0,4.49,4.53,2.69,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10567,0.39,60.6,55.0,4.81,4.76,2.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10568,0.51,61.8,55.0,5.14,5.18,3.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10569,1.02,64.3,54.0,6.32,6.27,4.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10570,1.01,62.3,63.0,6.3,6.23,3.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10571,1.3,61.0,59.0,7.09,7.01,4.3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10572,0.31,61.3,55.0,4.36,4.41,2.69,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10573,1.01,63.6,60.0,6.3,6.35,4.02,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10574,0.42,62.1,55.0,4.78,4.81,2.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10575,1.01,62.6,55.0,6.42,6.36,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10576,0.51,62.8,55.0,5.07,5.12,3.2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10577,0.57,59.9,57.0,5.38,5.47,3.25,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10578,1.2,62.1,57.0,6.84,6.8,4.23,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10579,0.61,62.4,53.8,5.42,5.45,3.39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10580,1.05,60.1,60.0,6.58,6.66,3.98,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10581,0.31,60.6,56.0,4.38,4.4,2.66,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10582,0.5,62.2,60.0,5.07,5.03,3.14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10583,0.34,61.8,58.0,4.47,4.5,2.77,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10584,0.7,62.6,58.0,5.64,5.6,3.52,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10585,1.55,62.0,60.0,7.4,7.31,4.56,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10586,0.81,60.4,63.0,5.97,5.95,3.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10587,0.97,59.9,59.0,6.45,6.38,3.84,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10588,1.18,61.1,57.0,6.84,6.78,4.16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10589,2.01,63.3,56.0,7.86,7.96,5.01,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10590,1.36,60.8,60.0,7.12,7.16,4.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10591,0.53,60.0,58.0,5.24,5.29,3.16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10592,1.0,61.8,59.0,6.33,6.38,3.93,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10593,1.51,62.6,59.0,7.33,7.31,4.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10594,1.04,65.2,57.0,6.25,6.23,4.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10595,1.06,62.4,54.0,6.51,6.57,4.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10596,0.81,62.0,57.0,5.93,5.97,3.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10597,0.5,63.2,59.0,5.03,5.07,3.19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10598,1.02,57.9,59.0,6.64,6.59,3.83,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10599,1.01,62.4,58.0,6.38,6.41,3.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10600,0.42,62.0,58.0,4.79,4.82,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10601,1.22,61.2,58.0,6.85,6.9,4.21,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10602,0.37,61.9,55.0,4.62,4.66,2.87,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10603,0.26,61.3,60.0,4.07,4.12,2.51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10604,1.12,61.8,56.0,6.67,6.69,4.13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10605,0.3,63.8,57.0,4.29,4.27,2.73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10606,0.63,61.5,56.0,5.52,5.53,3.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10607,0.5,60.2,58.0,5.15,5.18,3.11,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10608,0.4,61.7,59.0,4.73,4.76,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10609,1.12,62.0,55.0,6.66,6.63,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10610,0.31,62.7,57.0,4.32,4.29,2.7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10611,0.54,62.2,56.0,5.19,5.26,3.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10612,1.51,64.0,56.0,7.22,7.3,4.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10613,0.3,60.9,56.0,4.34,4.36,2.65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10614,0.71,62.9,57.0,5.67,5.69,3.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10615,0.31,61.5,55.0,4.38,4.4,2.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10616,0.43,61.2,58.0,4.83,4.87,2.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10617,0.76,62.9,54.0,5.82,5.85,3.67,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10618,1.08,64.9,60.0,6.46,6.32,4.15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10619,0.51,61.5,56.0,5.12,5.15,3.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10620,0.51,62.9,55.0,5.06,5.12,3.2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10621,1.03,62.4,55.6,6.44,6.49,4.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10622,1.01,60.7,58.0,6.49,6.52,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10623,1.54,62.0,56.0,7.46,7.43,4.61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10624,1.5,62.8,58.0,7.17,7.23,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10625,1.68,60.7,62.0,7.72,7.66,4.67,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10626,0.31,59.5,60.0,4.39,4.41,2.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10627,0.35,60.7,56.0,4.58,4.6,2.79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10628,0.4,61.4,58.0,4.78,4.73,2.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10629,0.53,57.6,64.0,5.41,5.36,3.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10630,1.07,62.0,57.0,6.52,6.57,4.06,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10631,1.06,59.1,58.0,6.66,6.71,3.95,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10632,0.55,60.7,58.0,5.3,5.24,3.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10633,0.32,61.9,58.0,4.39,4.36,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10634,1.5,64.3,60.0,7.16,7.08,4.58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10635,0.51,62.3,58.0,5.05,5.12,3.17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10636,0.79,62.9,57.0,5.86,5.94,3.71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10637,1.01,63.6,59.0,6.33,6.37,4.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10638,0.53,61.4,56.0,5.25,5.18,3.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10639,0.41,63.5,54.0,4.75,4.7,3.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
10640,0.4,60.1,58.0,4.72,4.76,2.85,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10641,1.58,61.9,55.0,7.47,7.51,4.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10642,0.54,61.9,60.0,5.26,5.21,3.24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10643,1.0,62.6,57.0,6.4,6.35,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10644,2.01,63.5,59.0,8.03,7.93,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10645,0.33,61.2,57.0,4.47,4.5,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10646,0.7,58.5,61.0,5.76,5.82,3.39,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10647,1.5,63.0,59.0,7.23,7.3,4.58,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10648,1.03,62.3,56.0,6.5,6.46,4.04,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10649,1.01,59.1,61.0,6.46,6.5,3.83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10650,2.29,61.4,60.0,8.45,8.49,5.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10651,0.91,62.5,56.0,6.21,6.15,3.86,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10652,0.71,61.9,55.0,5.69,5.75,3.54,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10653,0.69,57.9,63.0,5.73,5.77,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10654,0.31,61.9,55.0,4.39,4.36,2.71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10655,1.24,62.0,55.0,6.89,6.95,4.29,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10656,0.32,62.5,58.0,4.38,4.36,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10657,0.76,62.7,55.0,5.83,5.74,3.63,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10658,0.78,64.0,54.0,5.86,5.82,3.74,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10659,1.59,62.1,58.0,7.48,7.42,4.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10660,0.9,62.5,61.0,6.15,6.08,3.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10661,0.3,62.6,56.0,4.25,4.28,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10662,0.78,63.7,54.0,5.82,5.77,3.69,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10663,0.3,63.7,59.0,4.24,4.17,2.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10664,0.31,62.2,56.0,4.39,4.36,2.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10665,1.5,58.8,63.0,7.42,7.38,4.35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10666,0.72,61.8,56.0,5.7,5.76,3.55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10667,0.71,63.6,57.0,5.69,5.66,3.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10668,0.75,62.5,55.0,5.82,5.77,3.62,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10669,0.33,60.2,57.0,4.48,4.52,2.71,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10670,2.28,62.6,54.2,8.37,8.41,5.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10671,0.31,61.6,55.0,4.38,4.35,2.69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10672,0.31,62.3,60.0,4.31,4.32,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10673,0.51,60.5,59.0,5.18,5.13,3.12,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10674,0.41,62.4,55.0,4.78,4.74,2.97,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10675,1.25,62.0,59.0,6.88,6.84,4.25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10676,0.41,62.5,56.0,4.74,4.77,2.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10677,1.51,59.4,57.0,7.48,7.57,4.47,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10678,0.9,64.2,59.0,6.02,6.1,3.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10679,0.32,61.7,58.0,4.34,4.38,2.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10680,0.32,62.2,57.0,4.36,4.38,2.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10681,1.15,62.4,57.0,6.66,6.59,4.14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10682,0.34,59.8,61.0,4.5,4.53,2.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10683,0.5,62.7,56.0,5.12,5.05,3.19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10684,1.2,61.0,58.0,6.83,6.88,4.18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10685,0.42,60.2,57.0,4.85,4.89,2.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10686,1.02,60.4,58.0,6.51,6.47,3.92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10687,0.42,62.3,55.0,4.81,4.76,2.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10688,1.02,62.0,59.0,6.41,6.39,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10689,0.52,64.3,61.0,5.01,4.97,3.21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10690,0.4,62.1,60.0,4.65,4.69,2.9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10691,0.35,62.0,58.0,4.47,4.5,2.78,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10692,0.4,61.8,53.0,4.75,4.77,2.94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10693,1.6,61.0,57.0,7.55,7.59,4.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10694,0.82,62.9,59.0,5.89,5.93,3.72,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10695,0.9,62.4,63.0,6.13,6.04,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10696,1.09,59.7,63.0,6.74,6.65,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10697,2.0,59.5,58.0,8.17,8.27,4.89,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10698,0.35,61.2,56.0,4.53,4.56,2.78,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10699,1.32,60.4,58.0,7.11,7.14,4.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10700,0.5,66.5,58.0,4.99,4.9,3.29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10701,0.45,62.2,58.0,4.89,4.86,3.03,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10702,1.11,62.9,55.0,6.56,6.62,4.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10703,1.22,62.9,53.8,6.79,6.83,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
10704,1.24,61.9,56.0,6.87,6.83,4.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10705,0.7,61.9,58.0,5.74,5.69,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10706,0.3,62.6,62.0,4.25,4.21,2.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10707,0.83,61.5,55.0,6.05,6.08,3.73,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10708,0.5,61.4,56.0,5.13,5.17,3.16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10709,0.5,58.8,60.0,5.18,5.2,3.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10710,0.56,63.0,58.0,5.21,5.24,3.29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10711,1.01,61.5,57.0,6.46,6.45,3.97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10712,0.33,62.2,55.0,4.42,4.46,2.76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10713,1.0,61.5,58.0,6.37,6.45,3.94,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10714,1.3,62.9,56.0,6.9,6.94,4.35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10715,1.43,62.6,59.0,7.19,7.21,4.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10716,0.6,64.5,56.0,5.27,5.24,3.39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10717,0.33,62.2,59.0,4.47,4.41,2.76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10718,0.53,60.1,58.0,5.27,5.32,3.18,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10719,2.21,62.1,59.0,8.33,8.26,5.15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10720,1.02,62.6,58.0,6.44,6.47,4.05,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10721,0.92,61.7,62.0,6.2,6.12,3.8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10722,0.28,61.3,60.0,4.21,4.18,2.57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10723,1.07,59.7,59.0,6.68,6.63,3.97,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10724,0.31,62.4,60.0,4.28,4.31,2.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10725,1.02,63.3,58.0,6.42,6.38,4.05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10726,0.31,62.0,54.2,4.35,4.39,2.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10727,0.29,59.8,61.0,4.31,4.35,2.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10728,0.27,61.9,54.0,4.15,4.18,2.58,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10729,1.56,63.7,54.0,7.35,7.31,4.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10730,1.95,61.7,55.0,8.0,8.05,4.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10731,1.2,60.2,60.0,6.84,6.97,4.16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10732,0.23,63.3,56.0,3.92,3.88,2.47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10733,0.9,61.3,60.0,6.19,6.14,3.78,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10734,0.31,61.2,58.0,4.37,4.32,2.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10735,0.83,59.3,59.0,6.17,6.1,3.64,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10736,0.55,63.3,58.0,5.21,5.18,3.29,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10737,0.35,62.4,57.0,4.55,4.52,2.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10738,0.41,61.1,56.0,4.84,4.79,2.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10739,1.31,62.2,56.0,7.02,6.97,4.35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10740,0.3,62.9,59.0,4.27,4.22,2.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10741,0.7,63.4,56.0,5.69,5.63,3.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10742,1.02,62.7,59.0,6.36,6.44,4.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10743,0.7,60.5,58.0,5.76,5.81,3.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10744,1.2,62.5,58.0,6.74,6.69,4.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10745,0.7,66.1,56.0,5.53,5.48,3.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10746,0.42,60.4,55.0,4.85,4.86,2.93,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10747,0.5,59.9,58.0,5.14,5.17,3.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10748,1.21,62.9,58.0,6.74,6.78,4.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10749,0.52,62.3,55.0,5.21,5.16,3.23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10750,0.34,61.5,55.0,4.51,4.53,2.78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10751,1.07,62.0,58.0,6.59,6.53,4.07,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10752,0.41,61.8,56.0,4.79,4.75,2.95,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10753,0.7,61.9,58.0,5.6,5.67,3.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10754,0.34,61.1,57.0,4.55,4.58,2.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10755,1.51,59.3,58.0,7.32,7.49,4.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10756,0.35,61.5,57.0,4.54,4.53,2.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10757,1.03,61.4,55.0,6.5,6.53,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10758,1.17,61.2,56.0,6.77,6.85,4.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10759,0.41,63.8,56.0,4.68,4.72,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10760,0.31,61.9,57.0,4.36,4.39,2.71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10761,1.14,61.5,57.0,6.68,6.72,4.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10762,1.0,60.5,58.0,6.42,6.48,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10763,0.71,61.7,57.0,5.68,5.73,3.53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10764,1.31,61.7,55.0,7.0,7.1,4.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10765,0.53,61.6,55.0,5.2,5.22,3.21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10766,1.0,61.4,60.0,6.38,6.35,3.91,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10767,0.7,61.9,59.0,5.71,5.69,3.53,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10768,0.48,62.0,57.0,5.01,5.04,3.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10769,0.31,61.6,54.0,4.41,4.39,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10770,0.31,63.3,58.0,4.34,4.35,2.75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10771,0.61,63.0,58.0,5.4,5.43,3.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10772,1.27,63.4,60.0,6.85,6.8,4.33,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
10773,0.3,59.8,60.0,4.39,4.31,2.6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10774,0.91,61.7,56.0,6.21,6.24,3.84,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10775,0.27,61.3,57.0,4.15,4.18,2.55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10776,1.01,61.2,58.0,6.47,6.33,3.92,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10777,1.14,58.3,60.0,6.87,6.91,4.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10778,0.41,61.7,56.0,4.76,4.8,2.95,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10779,1.02,62.5,58.0,6.46,6.41,4.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10780,1.01,63.2,59.0,6.27,6.35,3.99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10781,0.3,61.9,56.0,4.28,4.32,2.66,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
10782,0.71,60.2,56.0,5.86,5.83,3.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10783,1.54,60.2,59.0,7.47,7.52,4.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10784,0.31,62.2,53.0,4.35,4.37,2.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10785,0.23,61.5,55.0,3.95,3.98,2.43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10786,0.33,60.0,63.0,4.45,4.49,2.68,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
